EmpID,Name,Department,JobLevel,JobTitle,Gender,AnnualCTC,BonusAmount,BaseSalary,Allowances,BenefitsValue,Location,PerformanceRating,EducationLevel,Experience,Age
S06279,Jennifer Mitchell,Sales,Executive,Executive,Female,623754,4186,512556,83729,23283,Pune,2,Bachelor,5.3,29
R02773,Zachary Moore,R&D,Executive,Executive,Male,655341,0,547307,77290,30744,Remote,4,Bachelor,4.2,24
S06280,John Vega,Sales,Executive,Executive,Male,832057,0,687090,117327,27640,Mumbai,3,Bachelor,1.2,25
R02774,Christina Johnson,R&D,Senior Manager,Senior Manager,Female,4072192,0,3443817,524085,104290,Bengaluru,3,MBA,15.9,37
L02246,Barry Escobar,Legal,Assistant Manager,Assistant Manager,Male,1298583,0,1108692,140050,49841,Mumbai,5,Master,14.2,35
L02247,Danielle Chavez,Legal,Senior Executive,Senior Executive,Female,1331227,0,1156465,135653,39109,Bengaluru,3,Bachelor,6.9,32
C02536,David Cruz,Customer Success,Senior Manager,Senior Manager,Male,3950869,0,3421020,440375,89474,Remote,3,MBA,18.0,45
S06281,Rebecca Skinner,Sales,Executive,Executive,Female,747465,75408,567875,92012,12170,Bengaluru,2,Diploma,5.3,29
M02497,Bailey Glass,Marketing,Senior Executive,Senior Executive,Other,881830,0,753445,104697,23688,Kolkata,2,Diploma,8.8,27
I05390,Mrs. Karen Robinson,IT,Senior Executive,Developer II,Female,1168526,0,990018,143802,34706,Delhi,5,Bachelor,10.0,31
R02775,Kimberly Allen,R&D,Associate Partner,Associate Partner,Female,7201858,278350,5914197,732016,277295,Pune,1,Master,28.0,54
I05391,Anthony Jones,IT,Executive,Software Engineer I,Male,732886,0,640200,55563,37123,Bengaluru,3,Diploma,5.0,23
I05392,Ruben Moore,IT,Executive,Developer I,Male,800687,0,685503,79997,35187,Bengaluru,3,Bachelor,3.3,28
R02776,Katherine Price,R&D,Analyst,Analyst,Female,551913,0,486539,37361,28013,Delhi,2,Bachelor,0.9,23
S06282,Chad Harris,Sales,Analyst,Sales Associate,Male,845865,227013,508730,83814,26308,Bengaluru,2,Bachelor,0.4,20
S06283,Andrew Schroeder DDS,Sales,Executive,Executive,Male,706718,0,602819,68311,35588,Delhi,5,Bachelor,1.7,26
O04820,April Perez,Operations,Analyst,Analyst,Female,621176,0,536689,55712,28775,Pune,3,Bachelor,0.5,20
M02498,Misty Nelson,Marketing,Analyst,Analyst,Female,618055,0,521225,66030,30800,Bengaluru,3,Diploma,1.0,28
H01932,William Hill,HR,Director,Director,Male,5324649,0,4432005,692445,200199,Pune,2,Master,23.2,48
H01933,Mr. Jason Williams,HR,Director,Director,Male,5096964,0,4273696,577325,245943,Pune,3,MBA,18.2,45
R02777,Rebecca Dean,R&D,Executive,Executive,Female,690630,0,597183,66040,27407,Hyderabad,2,Diploma,6.4,30
S06284,Terry Jenkins,Sales,Assistant Manager,Assistant Manager,Other,2135630,399658,1561656,123245,51071,Mumbai,3,Bachelor,8.0,26
F03166,Terry Bean,Finance,Manager,Manager,Female,2251082,131836,1787941,258220,73085,Remote,1,Bachelor,17.3,37
M02499,Brian Mccann,Marketing,Executive,Executive,Male,918304,92733,715718,80083,29770,Bengaluru,2,Bachelor,2.4,27
H01934,Brian Callahan,HR,Analyst,HR Coordinator,Male,435389,0,368742,55318,11329,Hyderabad,3,Diploma,0.7,25
O04821,Monica Gonzalez,Operations,Analyst,Analyst,Female,564793,0,469637,73808,21348,Delhi,2,Bachelor,2.1,21
S06285,Amy Ellis,Sales,Analyst,Sales Associate,Female,837258,235192,531320,53688,17058,Bengaluru,4,Bachelor,0.0,20
S06286,Thomas Bell,Sales,Assistant Manager,Assistant Manager,Male,2089137,647766,1291262,102245,47864,Bengaluru,3,Bachelor,7.6,27
S06287,Emily Fowler,Sales,Executive,Executive,Female,892683,109268,663014,98926,21475,Mumbai,3,HighSchool,1.9,23
I05393,Nicholas Russell,IT,Senior Executive,Software Engineer II,Male,982378,0,817771,122828,41779,Other City,2,HighSchool,8.8,27
S06288,Mary Dorsey,Sales,Senior Executive,Senior Executive,Female,1181403,0,987906,150281,43216,Bengaluru,1,Bachelor,8.8,34
O04822,Cheryl Hanson,Operations,Executive,Executive,Female,661669,0,601174,45885,14610,Bengaluru,3,HighSchool,2.0,26
S06289,Steven Lee,Sales,Analyst,Sales Associate,Male,812771,176559,537831,79611,18770,Delhi,1,Diploma,2.2,21
C02537,Theresa Cook,Customer Success,Executive,Executive,Female,698813,0,585975,83755,29083,Remote,4,Bachelor,4.4,31
R02778,Jonathan Wilson,R&D,Manager,Manager,Male,2504158,0,2157025,269576,77557,Delhi,3,Bachelor,14.0,36
O04823,Shannon Hernandez,Operations,Assistant Manager,Assistant Manager,Female,1698950,0,1421786,223085,54079,Delhi,4,Master,16.0,43
O04824,Stephanie Salinas,Operations,Analyst,Analyst,Female,610557,0,517869,66119,26569,Bengaluru,3,Bachelor,4.1,27
L02248,Colton Lindsey,Legal,Analyst,Analyst,Male,493183,0,429658,47269,16256,Bengaluru,4,Diploma,4.7,25
F03167,Maria Smith,Finance,Assistant Manager,Assistant Manager,Female,1504817,0,1303041,149171,52605,Delhi,3,Bachelor,11.1,30
L02249,Amanda Clark,Legal,Executive,Executive,Female,696237,0,563489,99692,33056,Delhi,1,Bachelor,5.6,28
S06290,Adam Hughes,Sales,Senior Executive,Senior Executive,Male,1431112,418874,871735,98472,42031,Hyderabad,2,Bachelor,11.2,36
R02779,Jason Matthews,R&D,Senior Executive,Senior Executive,Male,1112392,0,991105,93884,27403,Bengaluru,3,Diploma,5.9,25
O04825,Mr. Christopher Jensen,Operations,Senior Executive,Senior Executive,Male,1171353,0,978626,155924,36803,Mumbai,2,Diploma,1.6,25
S06291,Maria Fleming,Sales,Analyst,Sales Associate,Female,776404,190935,508480,66491,10498,Bengaluru,4,Bachelor,4.1,29
L02250,Joshua Porter,Legal,Senior Manager,Senior Manager,Male,3327740,0,2885053,328111,114576,Delhi,5,Master,17.2,43
L02251,James Brown,Legal,Analyst,Analyst,Male,623833,0,527047,77581,19205,Bengaluru,1,Bachelor,0.0,26
O04826,Ashley Fleming,Operations,Analyst,Analyst,Female,518376,0,431844,69812,16720,Pune,3,Bachelor,0.6,27
L02252,Debra White,Legal,Analyst,Analyst,Female,482680,0,424115,44247,14318,Pune,5,Bachelor,6.0,24
S06292,Brenda Chandler,Sales,Associate Partner,Associate Partner,Female,8519904,2014508,5634434,598452,272510,Remote,3,MBA,26.0,44
M02500,Bethany Garcia,Marketing,Analyst,Analyst,Female,469403,0,388010,60943,20450,Remote,3,Bachelor,3.8,30
S06293,Jacqueline Gray,Sales,Manager,Sales Manager,Female,3454161,933230,2130354,344490,46087,Delhi,3,Bachelor,15.8,37
I05394,Brian Love,IT,Analyst,Support Analyst,Male,632659,0,526789,87510,18360,Bengaluru,4,Bachelor,1.6,20
C02538,Christopher Coleman,Customer Success,Analyst,Analyst,Male,541606,0,444772,76672,20162,Remote,2,Bachelor,2.8,22
O04827,Miguel Brown,Operations,Assistant Manager,Assistant Manager,Male,1821764,0,1606717,123423,91624,Bengaluru,2,Bachelor,10.0,32
S06294,Brittany Smith,Sales,Manager,Sales Manager,Female,3479670,927172,2140050,319925,92523,Pune,4,Master,17.1,43
O04828,Jennifer Castro,Operations,Assistant Manager,Assistant Manager,Female,1881094,0,1659540,142837,78717,Bengaluru,3,Bachelor,10.0,28
I05395,Brandon Miles,IT,Analyst,IT Analyst,Male,657482,45734,513630,75180,22938,Mumbai,3,Diploma,0.0,24
M02501,Cindy Ford,Marketing,Manager,Manager,Female,2190945,0,1884244,245166,61535,Kolkata,3,MBA,13.0,31
S06295,Kelli Luna,Sales,Analyst,Sales Associate,Female,427126,0,355757,60146,11223,Pune,3,Diploma,0.0,27
R02780,Melinda Adkins,R&D,Executive,Executive,Female,715811,50547,556932,78937,29395,Hyderabad,2,Bachelor,4.8,30
I05396,Thomas Kent,IT,Executive,Software Engineer I,Male,600711,0,513145,58630,28936,Delhi,3,Diploma,3.2,30
O04829,Sandra Scott,Operations,Analyst,Analyst,Female,532906,0,445165,71156,16585,Bengaluru,2,Diploma,0.3,22
I05397,Tina Robinson,IT,Senior Executive,Developer II,Female,914958,0,818744,71988,24226,Delhi,3,Bachelor,10.7,37
H01935,Maria Vargas,HR,Senior Executive,Senior Executive,Female,1142964,0,979070,120042,43852,Delhi,5,Diploma,14.2,35
S06296,Alexander Bridges,Sales,Associate Partner,Associate Partner,Male,7013482,0,5993619,695086,324777,Mumbai,5,Master,28.2,54
O04830,Daniel Barker,Operations,Senior Executive,Senior Executive,Male,777604,0,710977,51099,15528,Pune,3,Bachelor,9.8,31
I05398,Theresa Douglas,IT,Executive,Developer I,Female,846492,0,731799,94219,20474,Bengaluru,4,Bachelor,7.2,30
R02781,Jerome Harris,R&D,Assistant Manager,Assistant Manager,Other,1567731,0,1278183,229455,60093,Delhi,3,MBA,12.6,33
S06297,John Herman,Sales,Executive,Executive,Male,1030610,417067,546130,52327,15086,Remote,2,Bachelor,5.0,23
C02539,Michele White,Customer Success,Senior Executive,Senior Executive,Female,1036963,0,884211,103868,48884,Mumbai,1,Bachelor,7.2,29
S06298,Robert Johnson,Sales,Analyst,Sales Associate,Male,541233,36642,442459,43493,18639,Delhi,3,Bachelor,1.7,27
S06299,Erika Frey,Sales,Executive,Executive,Female,763783,5684,682497,50055,25547,Bengaluru,4,Bachelor,0.3,21
I05399,Luis Smith,IT,Senior Executive,Developer II,Male,1366216,141920,1109400,86245,28651,Bengaluru,3,Diploma,10.8,29
S06300,Brandon Douglas,Sales,Assistant Manager,Assistant Manager,Male,1901520,426273,1280641,163007,31599,Hyderabad,1,Master,13.4,32
F03168,Sabrina Hill,Finance,Analyst,Finance Analyst,Female,613173,25584,489910,81178,16501,Remote,3,HighSchool,2.6,27
L02253,Maria Vaughn,Legal,Assistant Manager,Assistant Manager,Female,1229366,0,1106207,100863,22296,Remote,2,Bachelor,13.8,39
S06301,Roy Douglas,Sales,Senior Manager,Senior Manager,Male,4607081,687880,3450970,316018,152213,Mumbai,4,Bachelor,21.4,45
O04831,Mr. Christopher Ray,Operations,Analyst,Analyst,Male,626316,0,517884,90011,18421,Pune,3,Bachelor,0.0,23
O04832,Alicia Obrien,Operations,Assistant Manager,Assistant Manager,Female,1524850,0,1368397,126467,29986,Bengaluru,2,Bachelor,12.0,30
I05400,Jordan Cantrell,IT,Analyst,IT Analyst,Male,476257,0,430897,31366,13994,Bengaluru,1,Bachelor,0.0,23
I05401,Amy Sanchez,IT,Senior Executive,Software Engineer II,Female,934972,0,819309,73544,42119,Delhi,3,Bachelor,6.4,29
R02782,David Martinez,R&D,Assistant Manager,Assistant Manager,Male,1362169,0,1170075,130055,62039,Bengaluru,4,MBA,14.7,40
S06302,John Williams,Sales,Executive,Executive,Male,1239605,450379,658287,114995,15944,Delhi,5,Bachelor,2.7,29
C02540,Melinda Jackson,Customer Success,Analyst,Analyst,Female,447180,0,385735,51318,10127,Kolkata,4,Diploma,0.0,22
I05402,Melanie Lewis,IT,Senior Executive,Developer II,Female,986206,0,817611,136600,31995,Remote,3,Bachelor,8.0,29
O04833,Amber Obrien,Operations,Manager,Manager,Female,2858402,0,2337965,418006,102431,Mumbai,2,Master,16.2,36
O04834,Amanda Patel,Operations,Analyst,Analyst,Other,492857,0,434192,38049,20616,Mumbai,3,Bachelor,0.0,27
I05403,Brian Beck,IT,Analyst,IT Analyst,Male,699126,0,609565,55500,34061,Bengaluru,5,Bachelor,0.9,25
S06303,Jordan Watts,Sales,Assistant Manager,Assistant Manager,Male,1725122,0,1575285,117233,32604,Mumbai,3,MBA,9.5,30
S06304,Zoe Lambert,Sales,Analyst,Sales Associate,Other,556576,0,492303,51774,12499,Bengaluru,3,Bachelor,0.0,20
I05404,Sandra Walton,IT,Executive,Developer I,Female,898114,0,778561,87405,32148,Bengaluru,4,Bachelor,3.9,27
C02541,Janice Bullock,Customer Success,Analyst,Analyst,Female,507595,0,424098,58873,24624,Remote,3,Diploma,4.6,28
S06305,Brittany Mendoza,Sales,Analyst,Sales Associate,Female,578861,160635,381033,28767,8426,Delhi,4,Bachelor,0.0,24
M02502,Donald White,Marketing,Senior Executive,Senior Executive,Male,1271182,70477,1039002,121706,39997,Hyderabad,3,Bachelor,7.5,29
I05405,Brian Mullins,IT,Senior Executive,Developer II,Male,1244187,0,1111542,103210,29435,Delhi,2,Bachelor,8.2,28
R02783,Christopher Bass,R&D,Analyst,Analyst,Male,760700,48669,591839,101692,18500,Bengaluru,3,Bachelor,5.5,29
O04835,Meghan Beck,Operations,Executive,Executive,Female,859772,0,713575,124620,21577,Bengaluru,2,Bachelor,0.0,25
S06306,Vincent Lucas,Sales,Executive,Executive,Male,1175701,341626,740838,59895,33342,Mumbai,4,Bachelor,4.6,30
L02254,Kimberly Cook,Legal,Senior Executive,Senior Executive,Female,1089015,0,947527,102438,39050,Delhi,4,HighSchool,13.6,37
S06307,Christopher Hayes,Sales,Manager,Sales Manager,Male,3694711,1470247,1992512,179833,52119,Delhi,2,Bachelor,15.2,35
F03169,Rebecca Bridges,Finance,Assistant Manager,Assistant Manager,Female,1395629,87005,1147555,122390,38679,Hyderabad,3,MBA,9.9,28
F03170,Seth Wong,Finance,Analyst,Finance Analyst,Male,561951,0,487721,57833,16397,Mumbai,2,Bachelor,0.0,26
O04836,Erika Brown,Operations,Analyst,Analyst,Female,683676,0,576002,84354,23320,Bengaluru,5,Diploma,0.0,20
L02255,Sandy Lamb,Legal,Executive,Executive,Female,758459,0,640525,79914,38020,Mumbai,3,Bachelor,2.6,24
R02784,Brian Nielsen,R&D,Manager,Manager,Male,1812269,0,1632209,142973,37087,Kolkata,2,Bachelor,17.5,36
C02542,James Adams,Customer Success,Analyst,Analyst,Male,464883,3844,398161,46205,16673,Remote,2,Diploma,1.4,22
L02256,Gregory Romero,Legal,Manager,Manager,Male,1691834,0,1505564,134380,51890,Other City,3,Master,13.0,31
O04837,Dominique Harris,Operations,Analyst,Analyst,Female,608202,0,528506,65426,14270,Delhi,2,Bachelor,1.1,21
S06308,Cynthia Carrillo,Sales,Analyst,Sales Associate,Female,778452,152760,541421,62970,21301,Bengaluru,3,Diploma,4.1,30
C02543,Brandon Gross,Customer Success,Senior Manager,Senior Manager,Male,3230267,0,2655110,418143,157014,Kolkata,4,MBA,21.4,42
O04838,Mark Jones,Operations,Analyst,Analyst,Male,578493,0,515581,46913,15999,Bengaluru,2,Diploma,2.0,21
S06309,Anthony Edwards,Sales,Executive,Executive,Male,709747,0,577652,97665,34430,Pune,3,Bachelor,3.7,24
O04839,Jacqueline Walter,Operations,Executive,Executive,Female,813496,0,739347,57862,16287,Bengaluru,3,Bachelor,4.8,28
R02785,Travis Liu,R&D,Analyst,Analyst,Male,574604,0,480731,73443,20430,Mumbai,5,Bachelor,0.0,21
S06310,Kristina Vasquez,Sales,Senior Executive,Senior Executive,Female,1096885,0,933899,139086,23900,Mumbai,3,Bachelor,4.9,31
R02786,Jeffery Jackson,R&D,Director,Director,Other,4744279,0,4128213,431886,184180,Remote,1,MBA,23.8,48
O04840,Lisa Ayala,Operations,Senior Executive,Senior Executive,Female,877065,0,736744,102258,38063,Remote,4,HighSchool,7.8,27
S06311,Darlene Hunter,Sales,Executive,Executive,Female,1087726,286095,662462,105564,33605,Mumbai,3,Bachelor,4.9,26
R02787,Joseph Anderson,R&D,Assistant Manager,Assistant Manager,Male,1401002,0,1279548,90690,30764,Hyderabad,4,Bachelor,9.2,31
L02257,Natasha Brown,Legal,Analyst,Analyst,Female,584570,0,505239,68939,10392,Mumbai,3,Bachelor,2.3,27
I05406,Colleen Gonzalez,IT,Senior Executive,Software Engineer II,Female,1114959,0,971358,94792,48809,Bengaluru,4,HighSchool,5.1,25
I05407,Casey Gregory,IT,Executive,Developer I,Female,819916,0,691654,108740,19522,Bengaluru,3,Diploma,6.8,32
O04841,Paul Anderson,Operations,Executive,Executive,Male,629122,0,562668,42409,24045,Pune,3,Bachelor,1.4,25
C02544,Danielle Williams,Customer Success,Assistant Manager,Assistant Manager,Female,1644405,0,1460788,134432,49185,Bengaluru,3,Bachelor,10.0,28
S06312,Nancy James,Sales,Analyst,Sales Associate,Female,730959,217616,428706,66140,18497,Pune,3,HighSchool,5.5,24
I05408,Mr. Garrett Rowland,IT,Senior Executive,Software Engineer II,Male,1245848,0,1044315,163780,37753,Bengaluru,4,Diploma,7.7,32
M02503,Kevin Bryan,Marketing,Manager,Manager,Male,2179058,0,1785090,294969,98999,Pune,3,Bachelor,17.4,36
O04842,Christopher Nichols,Operations,Analyst,Analyst,Male,525303,0,451386,56322,17595,Hyderabad,2,Bachelor,0.0,27
I05409,Patrick Hinton,IT,Analyst,Support Analyst,Male,546771,0,466852,57028,22891,Bengaluru,1,Bachelor,0.0,22
R02788,Krista Martinez,R&D,Senior Executive,Senior Executive,Female,1128451,0,993627,106766,28058,Delhi,2,Bachelor,10.4,37
R02789,Frederick Stevens,R&D,Assistant Manager,Assistant Manager,Male,1645706,0,1421013,141458,83235,Remote,3,Bachelor,11.0,29
L02258,Ronald Clarke,Legal,Analyst,Analyst,Male,589160,0,524978,43024,21158,Remote,3,Bachelor,0.0,26
I05410,James Thornton,IT,Executive,Software Engineer I,Male,937775,58597,729509,128868,20801,Bengaluru,2,Diploma,4.5,30
R02790,Jacqueline Simmons,R&D,Assistant Manager,Assistant Manager,Female,1577437,41206,1333696,161642,40893,Hyderabad,3,Bachelor,12.3,38
M02504,Donald Hansen,Marketing,Analyst,Analyst,Male,613424,62556,469215,67286,14367,Delhi,3,Bachelor,0.0,26
S06313,Paul Ward,Sales,Senior Executive,Senior Executive,Male,1038189,0,917701,68614,51874,Other City,3,Diploma,8.6,30
F03171,Daniel Bowers,Finance,Analyst,Finance Analyst,Male,488233,0,424459,49913,13861,Delhi,2,Bachelor,3.7,29
S06314,Joseph Howard,Sales,Executive,Executive,Male,730286,0,616346,100220,13720,Bengaluru,2,Bachelor,3.0,24
M02505,Olivia Foster,Marketing,Senior Executive,Senior Executive,Female,1092548,0,892514,158271,41763,Pune,3,Bachelor,5.2,30
M02506,Mary Hodges,Marketing,Executive,Executive,Female,627367,0,544052,70574,12741,Hyderabad,2,Bachelor,2.6,22
C02545,Deanna Elliott,Customer Success,Analyst,Analyst,Female,591657,0,538573,39095,13989,Bengaluru,2,Bachelor,0.0,22
S06315,David Walker,Sales,Executive,Executive,Male,947430,289801,555724,73385,28520,Kolkata,4,Bachelor,2.0,20
H01936,Kayla Norris,HR,Analyst,HR Coordinator,Female,548544,0,479066,44893,24585,Remote,3,Bachelor,0.0,21
S06316,Rebecca Atkins,Sales,Analyst,Sales Associate,Female,610014,146241,419340,30595,13838,Hyderabad,1,Bachelor,0.4,20
L02259,Tara Sellers,Legal,Analyst,Analyst,Female,456535,17892,362399,55721,20523,Hyderabad,4,Bachelor,4.5,29
H01937,John Bender,HR,Analyst,HR Coordinator,Male,538704,0,453404,64550,20750,Mumbai,2,Bachelor,1.0,24
S06317,Sarah Sharp,Sales,Senior Manager,Senior Manager,Female,5456982,1290504,3483325,485858,197295,Bengaluru,3,Bachelor,13.3,33
S06318,Michael Sheppard,Sales,Assistant Manager,Assistant Manager,Male,1876942,278892,1315006,207855,75189,Pune,2,Bachelor,12.3,31
H01938,Daniel Cruz,HR,Senior Manager,Senior Manager,Male,4295291,0,3656060,420957,218274,Bengaluru,2,Master,15.0,33
O04843,Joseph Johnson,Operations,Analyst,Analyst,Male,442378,0,397008,34692,10678,Delhi,3,HighSchool,2.9,27
M02507,Thomas Brewer,Marketing,Senior Executive,Senior Executive,Male,1248999,0,1085309,125434,38256,Bengaluru,2,Bachelor,7.6,34
I05411,Jay Salinas,IT,Analyst,IT Analyst,Male,578927,0,489000,69371,20556,Mumbai,4,Diploma,0.1,20
H01939,Thomas Burns,HR,Analyst,HR Coordinator,Male,653044,0,545385,86154,21505,Mumbai,5,Diploma,3.8,22
S06319,Michael Spencer,Sales,Executive,Executive,Male,710758,104740,533354,41232,31432,Hyderabad,4,Diploma,6.8,29
F03172,Benjamin Robinson,Finance,Senior Executive,Senior Executive,Male,1135269,0,993269,92007,49993,Mumbai,5,Bachelor,11.1,38
L02260,Jason White,Legal,Analyst,Analyst,Male,615541,0,520074,79238,16229,Bengaluru,5,HighSchool,4.0,22
H01940,Patricia Hull,HR,Executive,Executive,Female,656397,0,560456,80560,15381,Bengaluru,3,Bachelor,2.5,29
S06320,Benjamin Lee,Sales,Analyst,Sales Associate,Male,887936,207243,582640,66784,31269,Bengaluru,3,Diploma,0.0,24
L02261,Kimberly Bryan,Legal,Executive,Executive,Female,721436,0,624919,69367,27150,Delhi,3,Bachelor,7.6,31
S06321,Oscar Wright,Sales,Executive,Executive,Male,1108705,354778,624249,105868,23810,Delhi,3,Bachelor,9.8,36
M02508,Cesar Fernandez,Marketing,Executive,Executive,Male,452751,0,392244,47503,13004,Hyderabad,3,Diploma,1.6,23
F03173,Shawn Bean,Finance,Senior Executive,Senior Executive,Male,1332789,0,1112726,155798,64265,Bengaluru,5,Bachelor,10.7,32
I05412,Benjamin Ruiz,IT,Senior Executive,Developer II,Male,859161,65660,701469,61846,30186,Other City,1,Diploma,10.8,30
S06322,Kathleen Vazquez,Sales,Executive,Executive,Female,1016909,284225,619873,79895,32916,Mumbai,4,Bachelor,1.8,28
S06323,Bryan Waters,Sales,Executive,Executive,Male,925044,235947,587510,83316,18271,Mumbai,4,Bachelor,6.6,25
R02791,Lisa Mueller,R&D,Executive,Executive,Female,741867,0,624194,98890,18783,Remote,3,Diploma,3.0,29
R02792,Stacey Hernandez,R&D,Executive,Executive,Female,776391,0,635801,103256,37334,Delhi,3,Bachelor,3.2,29
O04844,April Rice,Operations,Assistant Manager,Assistant Manager,Female,1978451,0,1635943,268283,74225,Bengaluru,1,Bachelor,12.8,33
S06324,Linda Russell,Sales,Analyst,Sales Associate,Female,570561,57295,426706,74072,12488,Mumbai,3,Diploma,2.1,28
R02793,Robert Shaffer,R&D,Manager,Manager,Male,2297841,0,2004269,180034,113538,Hyderabad,3,MBA,14.5,34
O04845,Angela Gray DDS,Operations,Executive,Executive,Female,767052,0,657916,82965,26171,Mumbai,3,Bachelor,0.7,20
O04846,Mary Ward,Operations,Assistant Manager,Assistant Manager,Other,1636411,0,1415451,183727,37233,Remote,3,Bachelor,9.2,33
O04847,Lauren Blackwell,Operations,Manager,Manager,Female,2570869,0,2254441,218039,98389,Mumbai,5,Bachelor,15.0,35
I05413,Nicole Keith,IT,Manager,Engineering Manager,Female,2318588,190031,1754880,272511,101166,Mumbai,2,Bachelor,14.0,32
F03174,Christopher Rice,Finance,Executive,Executive,Male,838444,65703,648290,111087,13364,Bengaluru,3,Bachelor,4.0,30
F03175,Alan Mahoney,Finance,Analyst,Finance Analyst,Male,486099,0,398806,67790,19503,Hyderabad,2,Bachelor,0.3,22
